t,lateral_acc_mag,jerk_mag,risk_rate,torque_norm
3.6660,5.567087,10530.587326,20654.944681,138.5922
3.6680,30.327680,40977.923323,35919.581993,146.6402
3.6700,29.607442,46434.198551,59873.920814,133.6701
3.6720,22.992385,22660.715682,45329.714609,110.0433
3.6740,26.836419,41469.373031,43446.880904,173.2566
3.6760,23.609244,42333.888263,50445.023728,95.4460
3.6780,26.853618,42322.364623,50475.581626,174.8579
3.6800,23.629494,42339.998122,50476.435150,97.3902
3.6820,5.609658,10492.109908,20574.170957,131.1867
3.6840,23.813099,38806.472110,28500.742117,150.6417
3.6860,21.149078,40761.976247,44915.081728,131.1321
3.6880,7.777017,8334.081224,16164.250889,100.3692
3.6900,26.940854,39944.885028,34444.240583,174.8624
3.6920,23.609361,42329.054356,50557.558359,95.0935
3.6940,5.503048,10481.650884,20543.583896,131.7838
3.6960,23.965210,38798.853901,28609.549925,152.5850
3.6980,21.134978,40758.541081,45071.165090,126.9138
3.7000,7.778900,8342.208417,16167.048562,105.1645
3.7020,27.093394,39940.154416,34582.253909,174.8675
3.7040,23.636525,42329.573940,50750.962310,93.3978
3.7060,27.142216,42319.267599,50807.692429,174.8695
3.7080,23.690819,42339.759439,50847.825303,92.8905
3.7100,5.468820,10516.549409,20594.383327,126.5073
3.7120,24.193843,38797.771749,28850.627748,152.5722
3.7140,21.194891,40758.407289,45370.991251,124.7443
3.7160,13.983781,17546.488523,35099.994704,108.8717
3.7180,26.979143,35180.720030,16527.215638,174.6570
3.7200,23.951293,42341.286473,50930.511161,93.7467
3.7220,26.982956,42333.952444,50952.031158,174.6086
3.7240,23.963978,42356.592484,50941.352465,90.9381
3.7260,5.593345,10530.296273,20622.566029,127.6119
3.7280,30.393965,40921.626937,36013.041564,150.5255
3.7300,29.635773,46342.729527,59969.882750,124.3245
3.7320,22.990260,22548.483728,45101.146737,98.4359
3.7340,27.101543,41474.287628,43747.024141,174.8989
3.7360,23.844558,42355.912874,50948.821733,87.6727
3.7380,12.189181,35240.185018,16576.107519,152.3872
3.7400,23.861155,35198.431189,16673.390743,141.7003
3.7420,27.148419,42331.433940,51017.394217,152.5877
3.7440,23.875851,42353.295026,51007.195052,127.7943
3.7460,27.149582,42344.157355,51029.978571,152.5174
3.7480,23.884920,42362.961859,51011.489819,120.2148
3.7500,27.148362,42353.075751,51034.542017,152.4395
3.7520,23.888306,42368.857331,51007.716788,120.9433
3.7540,5.689323,10495.774221,20553.571245,152.8426
3.7560,24.114142,38816.456392,28968.721358,121.4414
3.7580,21.434272,40796.979220,45482.199071,152.5397
3.7600,7.952872,8388.326003,16244.039934,129.3445
3.7620,27.150980,39961.986245,34816.489883,152.3312
3.7640,23.848422,42356.611392,50984.103699,123.4049
3.7660,5.547479,10445.355114,20449.858781,156.5458
3.7680,24.198032,38801.695426,28998.919944,125.3428
3.7700,21.405483,40788.506248,45556.249369,151.8631
3.7720,24.225931,40778.547833,45600.251026,125.1833
3.7740,21.434284,40795.408889,45607.192140,154.1457
3.7760,7.928747,8349.853631,16150.506925,127.5030
3.7780,27.234914,39957.771618,34876.630922,152.2009
3.7800,23.882117,42357.734752,51109.128035,125.9359
3.7820,5.451832,10422.096637,20393.278165,153.7642
3.7840,24.336003,38787.992503,29121.301584,126.0194
3.7860,21.429991,40776.672302,45731.223522,151.5142
3.7880,7.905195,8316.999138,16062.712051,132.9030
3.7900,27.348768,39951.262827,34973.513247,151.7585
3.7920,23.928450,42356.781627,51282.495553,125.7429
3.7940,27.393994,42348.122071,51344.303862,151.6903
3.7960,23.978658,42366.276837,51371.710887,126.9667
3.7980,5.402012,10436.443379,20403.731205,152.2105
3.8000,47.862359,46692.830980,53215.751882,123.6824
3.8020,29.620593,53053.445876,76237.641200,151.8680
3.8040,30.317029,46142.279909,59866.663472,123.5328
3.8060,29.609497,46155.379935,59853.149342,154.6934
3.8080,22.823530,22229.690161,44456.587188,126.5062
3.8100,27.176775,41416.400599,43690.934540,151.8800
3.8120,24.130642,42358.208638,51279.042708,124.4238
3.8140,5.589718,10366.449001,20272.155449,152.9612
3.8160,24.236015,38766.262817,29203.180131,124.1809
3.8180,21.678507,40764.021427,45856.227385,152.5572
3.8200,7.922044,8233.448613,15874.262025,130.8823
3.8220,27.194017,39942.099094,34923.465834,151.9516
3.8240,24.086793,42352.624591,51266.526009,126.0200
3.8260,27.210235,42343.655241,51303.343169,151.9366
3.8280,24.106740,42360.413120,51296.676865,129.5928
3.8300,5.462691,10324.271537,20186.069311,152.0498
3.8320,24.330688,38755.206865,29252.657803,126.0881
3.8340,21.658027,40758.978235,45942.979067,154.0061
3.8360,7.898847,8200.142293,15792.575539,128.7518
3.8380,27.274888,39940.384148,34978.914551,151.9190
3.8400,24.105689,42355.137277,51374.069056,126.6480
3.8420,5.360259,10312.683565,20154.842889,154.2921
3.8440,24.443379,38737.988394,29326.449048,126.3613
3.8460,21.645063,40741.953989,46060.467534,151.4505
3.8480,7.880510,8172.412775,15715.069893,135.3447
3.8500,27.404273,39939.434425,35095.059937,151.4587
3.8520,24.149628,42361.244450,51560.994812,127.3461
3.8540,27.451086,42353.385112,51622.356691,151.4429
3.8560,24.201833,42372.798275,51653.810370,127.3050
3.8580,5.314779,10338.011478,20188.265948,153.0080
3.8600,47.771272,46578.531411,53101.514838,126.5462
3.8620,25.466282,44359.033357,47937.063829,152.4655
3.8640,22.352419,23631.793741,47281.667654,105.2100
3.8660,5.460183,11827.335966,23621.327147,125.5353
3.8680,7.875859,3021.167386,6050.210541,100.2202
3.8700,27.328213,39932.086886,35111.583793,175.0958
3.8720,24.309260,42374.890037,51650.285561,93.2031
3.8740,11.441158,35113.730475,16313.486262,152.2180
3.8760,24.333027,35070.291725,16407.512102,147.8068
3.8780,27.409374,42352.761036,51754.837507,152.3928
3.8800,24.365703,42377.110710,51767.847583,135.0336
3.8820,27.427601,42369.651040,51802.515317,152.3760
3.8840,24.392467,42390.935240,51806.869792,127.9464
3.8860,27.443123,42382.739210,51841.560637,152.3517
3.8880,24.413258,42400.984835,51837.202569,128.2055
3.8900,5.453755,10322.533510,20154.682956,153.4971
3.8920,24.543086,38719.555750,29577.574542,127.5619
3.8940,21.890473,40737.591507,46392.201076,152.4123
3.8960,8.003599,8120.760931,15575.319789,133.5810
3.8980,27.515647,39960.929563,35377.830810,152.2912
3.9000,24.407386,42402.932907,51917.884006,127.7639
3.9020,27.545750,42394.888290,51965.462043,152.2684
3.9040,24.442050,42413.081471,51976.580461,130.0794
3.9060,5.371141,10320.798026,20143.082774,152.1002
3.9080,24.670922,38706.538281,29679.973631,127.9054
3.9100,21.895181,40725.079218,46536.261702,152.8262
3.9120,22.243983,13641.100417,27107.845136,130.8385
3.9140,35.793418,44374.389605,56181.691758,151.7341
3.9160,32.208920,46706.493755,68043.173237,127.7410
3.9180,20.458321,23021.327568,45453.565023,156.0285
3.9200,30.300512,44131.209159,47667.063231,128.2131
3.9220,29.255972,45758.320124,59496.145510,151.6532
3.9240,47.818953,52652.957283,75912.291247,127.9411
3.9260,29.454907,52765.624556,76120.929065,152.1574
3.9280,22.316803,21521.427425,43024.452850,135.3852
3.9300,27.514187,41278.297443,43592.121141,152.0994
3.9320,12.870766,35098.875970,16562.624468,129.2105
3.9340,5.473734,9306.462359,18310.452189,138.2756
3.9360,8.047534,2723.867110,5455.700443,97.3376
3.9380,5.330959,2709.844562,5423.275405,128.0853
3.9400,24.675295,38680.687050,29753.672644,156.0563
3.9420,22.018195,40717.457775,46680.728058,124.8396
3.9440,8.007146,8001.569942,15288.837302,108.0962
3.9460,10.977353,36670.575819,8213.417565,136.6152
3.9480,24.593806,35021.868703,16645.558136,156.2732
3.9500,27.759371,42404.857487,52374.856905,150.9608
3.9520,24.648024,42434.118410,52415.054150,156.3004
3.9540,27.793993,42428.410859,52460.498938,152.6296
3.9560,24.696134,42454.587906,52491.794002,143.8877
3.9580,27.825648,42448.126521,52537.044856,152.5998
3.9600,24.738065,42471.242247,52559.371686,133.7260
3.9620,27.854251,42464.041530,52604.350512,152.5619
3.9640,24.773709,42484.102520,52617.601271,129.9568
3.9660,5.389199,10359.964124,20193.926206,156.6556
3.9680,30.210459,40454.813725,35489.479234,130.5204
3.9700,28.214207,45417.911040,58445.273487,151.6909
3.9720,29.405319,45183.484646,57538.511452,130.5166
3.9740,28.234616,45194.753177,57559.476535,153.7168
3.9760,19.434012,19182.208527,38349.335544,132.0916
3.9780,33.789224,42671.099314,51364.232496,151.9248
3.9800,30.144921,44995.433279,63968.755963,130.5566
3.9820,17.831242,20222.820721,39670.338989,154.5775
3.9840,29.502133,43331.281179,44400.434145,130.8268
3.9860,28.158904,45140.678387,57596.277966,151.4597
3.9880,21.993002,24787.929933,49566.336463,147.8599
3.9900,26.806455,35266.292367,24753.290838,151.9067
3.9920,24.172733,41742.508813,50936.119208,135.7389
3.9940,26.800057,41734.993669,50951.722479,151.9271
3.9960,24.174101,41753.358270,50925.455248,131.6553
3.9980,26.791695,41745.168346,50941.723528,151.9050
4.0000,24.169961,41760.506889,50907.275437,135.0736
4.0020,6.037549,9442.416230,18200.110542,152.1385
4.0040,25.754223,39162.065300,31813.533679,131.6324
4.0060,23.031617,41326.215637,48742.494604,153.8139
4.0080,7.064246,8296.564757,15966.260118,135.6397
4.0100,26.803017,39365.144380,33888.144503,151.8688
4.0120,13.010458,34560.476290,13879.394506,133.2658
4.0140,6.044849,9666.579421,18982.759269,145.4864
4.0160,7.032183,794.573057,1566.697538,105.5570
4.0180,5.957635,865.789888,1725.770278,124.6691
4.0200,29.133643,40214.653270,33867.178896,159.8564
4.0220,28.004553,44980.756366,57081.262952,124.9531
4.0240,19.129495,18776.341001,37532.344481,107.3545
4.0260,33.673683,42545.349808,50990.965653,174.6185
4.0280,30.051464,44899.947741,63782.318933,102.6570
4.0300,28.214141,17194.894265,34294.267450,175.0114
4.0320,29.117886,44965.921822,57273.868414,106.8461
4.0340,28.215074,44990.298556,57279.500114,175.0000
4.0360,29.107588,44982.425822,57263.136252,117.9611
4.0380,28.214081,45004.779128,57264.405870,174.9963
4.0400,29.097447,44996.808159,57250.455394,134.6227
4.0420,28.210841,45017.090691,57247.052504,172.0649
4.0440,29.087394,45009.049333,57235.461927,134.9864
4.0460,28.205184,45027.254372,57227.218517,160.1686
4.0480,29.077324,45019.150637,57217.888202,135.0857
4.0500,28.196967,45035.275648,57204.660020,153.1505
4.0520,29.067130,45027.110448,57197.485374,135.1779
4.0540,28.186050,45041.152661,57179.137227,152.2727
4.0560,19.346686,18829.198054,37639.591665,142.0403
4.0580,26.824611,40093.987699,39668.690856,151.8827
4.0600,12.857078,34602.067689,14003.715146,138.0593
4.0620,6.139140,9633.400831,18918.848466,141.5739
4.0640,7.185428,977.311049,1941.242392,110.5669
4.0660,6.057968,1046.156639,2091.414677,127.0145
4.0680,25.833316,39183.308931,31909.487595,163.8921
4.0700,22.980447,41367.877512,48810.764557,125.2300
4.0720,7.128484,8262.452977,15898.983035,119.0176
4.0740,27.026205,39438.512002,34188.670497,174.9612
4.0760,24.236826,41891.272176,51263.018347,110.8949
4.0780,27.072859,41882.070463,51314.542713,174.9574
4.0800,24.285689,41902.232577,51352.607837,112.3397
4.0820,5.993910,9615.902202,18561.539408,125.2753
4.0840,29.134060,40179.853141,33813.309569,165.0753
4.0860,27.981805,44941.362781,57055.682805,124.5935
4.0880,19.111016,18663.413284,37303.997381,116.7353
4.0900,21.954989,39532.801066,37391.512109,140.7909
4.0920,30.157423,38030.444575,40128.703146,166.1603
4.0940,33.884878,44961.700808,64085.793589,151.6859
4.0960,30.200756,44984.536348,64129.084564,162.1636
4.0980,33.910364,44975.192345,64151.866424,151.6468
4.1000,30.239243,44995.257369,64187.796240,150.1933
4.1020,33.933655,44985.459615,64210.879209,151.6147
4.1040,30.272914,45002.802374,64239.484402,143.2881
4.1060,33.954627,44992.536904,64262.742870,151.5924
4.1080,30.301661,45007.152872,64283.920952,142.7561
4.1100,17.268256,19831.664526,38858.980500,154.3837
4.1120,29.464690,43061.693145,43869.146419,142.1701
4.1140,28.108792,44933.864891,57504.030031,151.3671
4.1160,19.275369,18722.450559,37412.897851,151.6544
4.1180,47.359227,46669.509532,58417.192034,151.9377
4.1200,12.483135,39533.447502,34868.800997,137.1120
4.1220,6.334099,9536.362388,18724.465382,129.9676
4.1240,7.516211,1123.479590,2235.462561,120.7773
4.1260,27.343799,39475.777943,34876.439121,174.9011
4.1280,24.713465,41954.248638,52034.051366,119.9925
4.1300,6.250544,9754.886237,18804.560166,126.7684
4.1320,26.132931,39152.663496,32386.432358,170.4960
4.1340,23.255896,41328.121738,49379.035451,124.8268
4.1360,7.476567,8259.736528,15828.430505,128.4620
4.1380,27.490589,39482.578887,34997.606515,174.7436
4.1400,24.700730,41969.409550,52183.990400,121.3298
4.1420,27.528745,41961.525431,52230.205329,174.6934
4.1440,24.742270,41982.183045,52257.882657,123.0545
4.1460,43.211819,9433.379980,18577.999801,174.6464
4.1480,29.361505,49866.059318,70131.073438,142.9899
4.1500,28.173862,44856.039810,57464.516887,174.6820
4.1520,29.374327,44844.153343,57469.488505,148.8031
4.1540,28.189040,44858.920552,57488.279575,163.5849
4.1560,29.386112,44846.936796,57494.705204,149.0168
4.1580,28.201196,44859.761722,57507.778776,154.8334
4.1600,29.397023,44847.770416,57515.857071,149.2496
4.1620,28.210074,44858.609795,57522.976783,151.6108
4.1640,19.235185,18605.897256,37174.436955,159.0775
4.1660,34.038115,42595.117803,51492.405575,151.6143
4.1680,21.099695,37942.478580,39929.374533,151.0811
4.1700,21.306117,16703.967974,33293.226756,128.3533
4.1720,19.171408,20030.574329,40078.563668,126.7380
4.1740,27.510081,40091.578911,40340.281000,174.8597
4.1760,25.035141,42030.708860,52505.706636,125.6003
4.1780,6.395662,9882.289998,19051.555967,128.3555
4.1800,26.158303,39140.180018,32544.242016,174.9788
4.1820,23.407460,41314.767199,49541.548728,125.0786
4.1840,7.723476,8233.612693,15754.899959,133.4586
4.1860,27.594722,39531.484336,35333.148432,174.8547
4.1880,24.974631,42046.012741,52546.024620,125.5573
4.1900,27.615073,42038.635858,52578.399488,174.8529
4.1920,24.999243,42058.864204,52585.324080,125.6956
4.1940,6.313032,9916.941581,19122.583531,126.3816
4.1960,26.196739,39128.843399,32490.784752,174.9946
4.1980,23.314516,41297.399793,49496.537353,124.4775
4.2000,7.709738,8191.664095,15665.745682,131.4770
4.2020,27.748123,39551.272874,35484.159995,174.5407
4.2040,24.985059,42077.771744,52720.072285,124.8742
4.2060,27.783417,42070.899897,52765.563637,174.5092
4.2080,25.024494,42091.857100,52789.041530,126.2785
4.2100,6.234385,9977.582021,19234.651942,125.5085
4.2120,29.238810,40046.450544,33939.796242,175.0218
4.2140,28.081040,44761.665704,57250.231876,125.1799
4.2160,19.129503,18403.399618,36768.888621,128.3488
4.2180,34.079550,42559.223803,51462.614037,174.8426
4.2200,30.418989,44964.481531,64543.904425,123.9491
4.2220,45.830285,18972.546803,37462.465954,174.8445
4.2240,29.463637,52053.070771,75168.745102,133.2394
4.2260,28.089553,44751.615416,57492.003521,174.8408
4.2280,29.485603,44739.605968,57501.791085,146.3131
4.2300,23.249436,42127.920861,50820.798686,174.8350
4.2320,26.523101,41216.887661,49759.635803,151.8374
4.2340,23.301724,41239.411382,49798.352988,161.7375
4.2360,26.562688,41231.342504,49848.616918,151.8759
4.2380,23.347970,41251.111238,49878.307312,153.9121
4.2400,26.599479,41242.602187,49928.717390,151.7193
4.2420,23.388178,41259.652634,49949.416925,151.7130
4.2440,7.834319,8191.037658,15600.245299,159.4096
4.2460,28.264867,39593.284353,36112.281034,151.6449
4.2480,12.140532,34534.736238,16132.507745,152.1193
4.2500,13.887466,1475.727495,2958.393908,129.5421
4.2520,8.102667,11102.132244,21983.851478,126.9502
4.2540,28.024376,39609.607007,36130.966011,174.8269
4.2560,25.457031,42171.179919,53444.314002,126.0189
4.2580,6.542750,10137.090843,19534.208333,128.0973
4.2600,26.421285,39106.026894,32906.025760,175.1194
4.2620,23.548353,41270.187696,49948.655116,124.9521
4.2640,8.059455,8183.139196,15590.812826,134.1688
4.2660,28.130290,39624.968202,36205.539634,174.4227
4.2680,25.430703,42196.077603,53539.842290,126.2111
4.2700,28.158576,42190.700541,53581.370713,174.4154
4.2720,25.464508,42212.163783,53596.288282,126.2526
4.2740,6.460304,10197.154227,19653.516389,127.5855
4.2760,29.229946,39949.508122,33949.376410,175.1555
4.2780,28.085810,44619.046460,57242.008477,125.5282
4.2800,19.030829,18134.091626,36219.476511,131.1159
4.2820,28.310427,40150.299713,41058.564786,174.8258
4.2840,25.455343,42216.702908,53732.703364,124.9332
4.2860,28.344484,42207.268506,53776.151780,174.8259
4.2880,25.491970,42224.294404,53797.496663,126.8279
4.2900,6.381173,10239.169331,19724.086596,126.2669
4.2920,26.643889,39078.769546,32984.981351,174.8066
4.2940,23.455318,41232.305839,50079.085674,125.9341
4.2960,8.080417,8144.981857,15485.420313,130.1600
4.2980,28.511455,39641.713233,36606.741579,174.8267
4.3000,25.515769,42228.750712,54003.300684,124.7461
4.3020,28.558494,42220.275440,54058.579452,174.8271
4.3040,25.565909,42238.635845,54094.527346,127.4490
4.3060,13.911313,19741.445225,39435.739090,130.8260
4.3080,26.457153,34382.826286,13838.903559,175.2177
4.3100,23.686033,41207.605207,50104.908337,125.6315
4.3120,9.310422,7749.939600,14578.036564,136.7193
4.3140,29.290695,40280.370678,38599.989466,174.8307
4.3160,26.498763,42955.958006,55761.072080,127.4126
4.3180,29.296685,42951.238155,55785.816326,174.8313
4.3200,26.514636,42972.713314,55777.424812,125.9390
4.3220,5.394380,10885.429584,21153.312344,128.8417
4.3240,25.441504,38455.262860,30843.457099,175.1319
4.3260,22.768179,40502.225027,48165.556000,125.2536
4.3280,21.693230,12391.118868,24466.803836,134.4511
4.3300,36.337622,44144.805583,56384.451709,174.4278
4.3320,32.674720,46596.714245,69048.476495,126.5636
4.3340,36.354532,46591.652439,69066.835561,174.4354
4.3360,32.702764,46612.947442,69088.342823,126.6505
4.3380,18.474010,21648.460218,42580.694262,129.1067
4.3400,29.780512,43042.639735,45266.015287,174.9915
4.3420,28.990112,44861.953883,58689.306336,126.2405
4.3440,21.720564,20151.108190,40234.198125,133.4369
4.3460,29.523227,41360.473088,45188.940059,174.8385
4.3480,26.466641,43011.982381,55963.264694,126.2341
4.3500,29.554260,43004.641614,56006.772785,174.8396
4.3520,26.503887,43023.643021,56025.606875,127.0482
4.3540,5.254704,10949.321018,21276.828581,128.6190
4.3560,25.627543,38427.100232,30897.410597,174.8294
4.3580,22.684031,40470.153353,48264.404026,127.2939
4.3600,9.259861,7494.014845,13941.833505,133.6271
4.3620,29.694494,40329.881431,38970.183071,174.8425
4.3640,26.527067,43033.338641,56203.471701,126.8715
4.3660,29.737538,43026.654580,56257.957757,174.8438
4.3680,26.576707,43046.515262,56290.147334,127.9884
4.3700,5.222652,11004.822710,21371.966536,128.6502
4.3720,25.765898,38405.072071,31017.710639,175.0680
4.3740,22.691486,40442.204430,48420.462632,127.8046
4.3760,10.803631,16746.450307,33432.304036,143.1771
4.3780,29.562259,34954.447684,19481.033497,174.8507
4.3800,26.835163,43060.059713,56361.199035,131.3221
4.3820,29.560799,43056.621635,56381.681570,174.8552
4.3840,26.845367,43078.310058,56364.503705,128.4174
4.3860,5.390954,11040.987521,21454.549235,134.6974
4.3880,29.605266,39718.296122,34261.741967,175.0215
4.3900,29.015937,44720.402477,58526.655502,129.4683
4.3920,29.598058,44711.164487,58520.183024,175.0172
4.3940,29.011015,44722.894585,58510.512037,132.5974
4.3960,21.694928,19984.720125,39893.767407,132.2572
4.3980,36.369628,44136.447176,56434.534738,174.5414
4.4000,32.751904,46587.601603,69145.740979,130.0085
4.4020,18.062170,21395.954212,42063.214495,136.3294
4.4040,29.602640,42827.574424,44713.547381,174.7404
4.4060,28.862308,44674.685753,58381.295508,131.9105
4.4080,21.643150,19899.972086,39722.313930,141.7707
4.4100,29.706807,41371.465043,45311.814965,174.3625
4.4120,26.760248,43116.673362,56431.726126,133.1371
4.4140,29.731577,43110.518155,56472.031168,173.8448
4.4160,26.793024,43129.798605,56483.381527,132.3655
4.4180,5.249716,11084.219714,21550.898584,138.1234
4.4200,25.596624,38365.096455,30879.462988,174.3744
4.4220,22.704837,40395.615686,48249.794609,134.8285
4.4240,9.458847,7356.863156,13609.619361,144.4456
4.4260,29.850154,40402.161210,39332.435477,170.6433
4.4280,26.808557,43144.092137,56632.068053,136.0703
4.4300,29.887599,43138.568975,56683.777840,170.0192
4.4320,26.854158,43158.669839,56709.152825,135.5368
4.4340,5.232346,11135.269366,21643.591755,141.6490
4.4360,25.720484,38345.074086,30990.113457,170.3701
4.4380,22.706632,40371.224019,48386.219539,138.3702
4.4400,9.505134,7339.172338,13537.107365,147.6775
4.4420,30.042201,40422.573084,39571.228145,166.5504
4.4440,26.905669,43177.186138,56929.654876,139.4397
4.4460,30.090767,43172.316679,56991.287660,165.7925
4.4480,26.962628,43193.139084,57029.168544,139.0529
4.4500,14.536121,20762.636787,41494.565691,155.0089
4.4520,29.450124,35222.881659,18355.425963,163.2446
4.4540,28.902574,44494.639480,58255.802074,146.1766
4.4560,29.433058,44484.364989,58241.346948,163.5105
4.4580,28.887239,44494.611384,58219.456583,147.0368
4.4600,21.473820,19597.380337,39103.178601,151.4585
4.4620,36.268277,44010.608416,56145.344580,160.2535
4.4640,32.719999,46469.241887,69004.489203,146.6215
4.4660,36.252445,46458.690266,68999.384594,159.5981
4.4680,32.714497,46469.671025,68978.131229,149.9382
4.4700,17.493753,20955.141804,41161.593519,152.5314
4.4720,29.390376,42551.612928,44003.433979,158.9371
4.4740,28.705218,44436.102438,58006.330025,152.6438
4.4760,21.365630,19458.805539,38824.407621,155.7307
4.4780,29.885493,41332.025116,45232.550164,156.6167
4.4800,27.129392,43239.277585,56963.721236,151.7874
4.4820,29.899662,43233.900469,56999.569085,155.9829
4.4840,27.150363,43250.227948,56993.010562,154.1738
4.4860,5.381173,11239.316786,21870.720884,152.1088
4.4880,25.604847,38299.471520,31000.350363,155.6641
4.4900,22.805433,40315.454978,48349.664239,153.2955
4.4920,9.675049,7234.460039,13273.896563,155.4326
4.4940,29.971356,40481.344182,39676.670490,153.6662
4.4960,27.149334,43258.942517,57078.298884,151.7528
4.4980,29.998867,43254.246642,57125.989446,153.2140
4.5000,27.183581,43271.481602,57134.142255,154.3143
4.5020,5.401294,11284.188183,21958.350106,151.7981
4.5040,25.703728,38279.334581,31102.396683,152.9051
4.5060,22.802763,40289.384395,48457.108794,153.0623
4.5080,9.692094,7224.687707,13214.726470,155.3352
4.5100,30.109104,40498.723165,39834.891411,151.5931
4.5120,27.219900,43285.023182,57295.246396,151.6399
4.5140,30.148480,43281.036826,57353.359567,151.4339
4.5160,27.266037,43299.083906,57374.801296,154.0005
4.5180,5.445644,11351.381875,22082.906817,151.6014
4.5200,29.367049,39334.230966,33462.797892,151.7084
4.5220,28.474071,44185.945004,57741.363680,152.8761
4.5240,20.466490,23944.206914,47908.584288,159.8501
4.5260,35.912970,38605.330054,42711.548148,152.8692
4.5280,20.244313,38618.589300,42552.478105,152.8424
4.5300,5.716057,11303.761549,22172.696542,138.0229
4.5320,9.927488,2297.345040,4597.585890,126.8926
4.5340,5.639930,2372.596420,4736.188723,134.0407
4.5360,25.669472,38273.577247,31271.424159,174.8657
4.5380,22.931935,40269.627397,48565.998860,128.8910
4.5400,25.671736,40254.959288,48576.843909,174.8635
4.5420,22.945934,40268.262433,48576.163525,130.1966
4.5440,9.916162,7162.247664,13054.465853,133.1261
4.5460,30.176699,40534.672089,40140.902770,175.0209
4.5480,27.545441,43365.011373,57694.859065,127.8202
4.5500,30.218062,43360.738361,57745.913675,175.0260
4.5520,27.591999,43382.085242,57776.943864,130.2376
4.5540,5.590024,11544.922046,22465.760763,130.7390
4.5560,25.751388,38243.327795,31281.074004,174.8560
4.5580,22.890093,40227.463439,48609.430378,130.7287
4.5600,9.965886,7129.130445,12954.802199,134.8142
4.5620,30.403039,40564.516361,40419.630746,174.6321
4.5640,27.632535,43409.894461,58017.382171,128.9179
4.5660,30.455584,43406.272260,58078.409424,174.6333
4.5680,27.691039,43428.601783,58122.541461,130.7647
4.5700,5.546631,11642.123534,22642.752241,133.0463
4.5720,47.211460,45347.010792,51795.766427,174.8424
4.5740,28.550271,51246.535871,74739.331780,134.7153
4.5760,28.961735,44015.067229,57425.830273,174.7437
4.5780,28.543951,44029.790157,57412.718623,136.5032
4.5800,20.852736,18688.383994,37256.088051,135.9472
4.5820,30.259844,41241.534847,45261.097900,172.1198
4.5840,27.907511,43455.998192,58105.619756,132.8880
4.5860,5.662168,11673.987703,22727.342480,141.6082
4.5880,25.573641,38199.842088,31174.751753,172.2101
4.5900,22.966148,40169.086920,48479.329521,137.2117
4.5920,25.567415,40157.382951,48487.785500,171.5563
4.5940,22.967856,40171.047660,48469.089802,140.5802
4.5960,10.209310,7047.683595,12770.345066,140.4212
4.5980,30.334989,40624.210699,40580.981480,167.9841
4.6000,27.876340,43491.207819,58159.151993,137.0719
4.6020,5.638056,11720.310836,22830.417424,146.5051
4.6040,25.609974,38182.831859,31151.010335,168.0938
4.6060,22.881362,40147.161105,48441.655945,141.9103
4.6080,25.613057,40134.365429,48457.883728,167.3045
4.6100,22.892773,40147.321670,48450.418805,144.9596
4.6120,10.205880,7022.499595,12698.935766,145.9075
4.6140,30.467700,40652.668615,40713.858827,163.5902
4.6160,27.902767,43533.068128,58327.783987,142.2139
4.6180,5.634604,11789.355000,22969.377625,152.6123
4.6200,25.682814,38162.050285,31182.244470,163.3789
4.6220,22.834902,40118.647712,48478.686684,147.7710
4.6240,28.911232,41085.374519,49957.264614,162.3079
4.6260,28.272170,43871.841835,57077.125269,149.6938
4.6280,20.592435,18455.565894,36780.832527,152.8346
4.6300,36.106497,43608.539818,55162.298970,158.8422
4.6320,32.340058,46102.031570,68475.581913,149.4767
4.6340,15.975368,19836.070448,38843.854679,150.7050
4.6360,28.986326,41836.448583,42112.724938,158.6061
4.6380,28.167865,43806.560096,57061.820939,144.7608
4.6400,29.011986,43794.449535,57079.629279,157.8035
4.6420,28.191503,43804.479792,57106.751396,144.4086
4.6440,20.555810,18348.663398,36556.702133,155.0430
4.6460,50.486700,48234.929565,63997.321217,145.7956
4.6480,28.300892,51942.100419,78704.426278,153.7440
4.6500,30.540771,43595.857267,58792.717412,144.5895
4.6520,28.303482,43613.881859,58765.542422,151.3056
4.6540,5.928503,11934.606609,23263.474775,141.2387
4.6560,25.649435,38130.184765,31402.258813,153.1007
4.6580,23.068990,40081.816963,48646.140956,136.9264
4.6600,25.645156,40072.486111,48661.080759,152.6322
4.6620,23.068841,40085.911269,48636.421258,138.8602
4.6640,10.469666,7020.218685,12613.974461,154.5597
4.6660,30.548690,40733.241044,41043.847642,137.1087
4.6680,28.247425,43645.872078,58727.182458,151.6453
4.6700,5.985366,11979.697294,23374.304443,136.7552
4.6720,25.679543,38121.759561,31421.501490,151.7097
4.6740,23.000914,40069.934232,48620.110027,131.7504
4.6760,25.686405,40059.741728,48644.529713,151.6440
4.6780,23.012060,40072.621276,48632.813225,133.2044
4.6800,10.439236,7030.499694,12614.209263,155.2607
4.6820,30.617896,40762.900366,41085.365374,132.3164
4.6840,9.445521,35206.535292,21213.389642,152.9066
4.6860,8.276648,8517.480860,16760.836795,120.2073
4.6880,17.524015,4825.179448,9570.581591,127.6169
4.6900,13.081357,13355.933650,26593.651576,98.0856
4.6920,28.159808,41195.090623,38930.510990,174.6355
4.6940,27.067713,43310.396388,55146.602737,96.1178
4.6960,17.018542,21561.124797,43138.174951,146.0667
4.6980,29.932291,34593.103900,23314.772798,152.9767
