t,phase,lateral_acc_mag,axial_acc_mag,jerk_mag,lateral_jerk_mag,risk_rate,t_scale,torque_norm
6.0200,1. Hover above tube,23.522874,44.424078,39082.990052,28114.274068,56252.071010,1.0000,13.5487
6.0220,1. Hover above tube,23.044101,41.646216,48866.101591,23145.636017,46314.316136,0.1000,16.5974
6.0240,1. Hover above tube,39.345061,34.086786,48966.891154,31053.154409,62145.653878,1.0000,13.0277
6.0260,1. Hover above tube,33.512919,10.061201,42570.207179,36400.959630,72835.432180,0.1000,12.2235
6.0280,1. Hover above tube,39.185089,34.013611,42484.201128,36325.847684,72690.880457,0.1000,17.8562
6.0300,1. Hover above tube,23.325158,41.744227,49018.527063,31115.887321,62255.099801,1.0000,12.9343
6.0320,1. Hover above tube,39.182402,34.056303,49036.826747,31122.874608,62284.931617,1.0000,16.7843
6.0340,1. Hover above tube,23.328142,41.704572,49019.685013,31117.203352,62257.734846,0.1000,13.9147
6.0360,1. Hover above tube,39.179249,34.100460,49039.054886,31124.403129,62287.985508,0.1000,15.9281
6.0380,1. Hover above tube,33.766885,10.074851,42618.449959,36450.044089,72933.855064,0.1000,12.8202
6.0400,1. Hover above tube,25.336185,25.782519,15055.538177,12841.670808,25708.677800,0.1000,13.3958
6.0420,1. Hover above tube,31.319916,49.877153,47249.721886,28315.886967,56663.093850,1.0000,17.0747
6.0440,1. Hover above tube,17.524944,57.514138,58785.194002,23928.426883,47874.378709,0.1000,14.2937
6.0460,1. Hover above tube,31.308621,49.927106,58808.065950,23935.277856,47901.864333,1.0000,16.3069
6.0480,1. Hover above tube,25.627940,25.910378,47405.297393,28450.088331,56925.804602,0.1000,12.5009
6.0500,1. Hover above tube,33.529606,10.004578,15058.757213,12789.924664,25613.378934,0.1000,12.9851
6.0520,1. Hover above tube,39.173695,34.099873,42495.282693,36328.685358,72696.544411,1.0000,16.2514
6.0540,1. Hover above tube,23.355280,41.721884,49050.066200,31123.984240,62271.323760,0.1000,13.9915
6.0560,1. Hover above tube,39.167834,34.146239,49068.000398,31129.405502,62297.978838,1.0000,15.3994
6.0580,1. Hover above tube,33.784908,10.075659,42633.092528,36451.046723,72935.878354,0.1000,12.5101
6.0600,1. Hover above tube,25.373648,25.803889,15063.113135,12845.926592,25717.226832,0.1000,13.5538
6.0620,1. Hover above tube,31.309716,49.951419,47296.566570,28327.490563,56686.290842,1.0000,16.5284
6.0640,1. Hover above tube,17.534352,57.550015,58836.754454,23925.846163,47869.226679,0.1000,14.4678
6.0660,1. Hover above tube,31.291591,50.001067,58856.775855,23929.309436,47889.910464,1.0000,15.7664
6.0680,1. Hover above tube,25.657908,25.938707,47449.691417,28452.531149,56930.720205,0.1000,12.3061
6.0700,1. Hover above tube,33.548721,10.009793,15079.490983,12805.929319,25645.407359,0.1000,13.1127
6.0720,1. Hover above tube,39.153290,34.158553,42512.519152,36327.826477,72694.806244,1.0000,15.7811
6.0740,1. Hover above tube,23.361405,41.732826,49072.687439,31113.354462,62250.070329,0.1000,14.1354
6.0760,1. Hover above tube,39.145079,34.206826,49089.239728,31117.182967,62273.511012,1.0000,14.9333
6.0780,1. Hover above tube,33.805350,10.092336,42651.939617,36447.721368,72929.248086,0.1000,12.2811
6.0800,1. Hover above tube,25.392239,25.829253,15086.963004,12872.828531,25771.049300,0.1000,13.7763
6.0820,1. Hover above tube,31.266861,50.028505,47330.686959,28313.374644,56658.016149,1.0000,16.0476
6.0840,1. Hover above tube,17.515997,57.567928,58867.374596,23888.976725,47795.469446,0.1000,14.6978
6.0860,1. Hover above tube,31.242299,50.077655,58884.606562,23889.254750,47809.751800,1.0000,15.2908
6.0880,1. Hover above tube,17.502102,57.523899,58860.479070,23868.085577,47753.673255,0.1000,15.8241
6.0900,1. Hover above tube,31.215122,50.127513,58878.324066,23867.899808,47767.014738,0.1000,14.7905
6.0920,1. Hover above tube,25.664049,25.940074,47479.420415,28414.669876,56855.003801,0.1000,12.3797
6.0940,1. Hover above tube,33.579397,10.003282,15133.063096,12865.785464,25765.150326,0.1000,14.3092
6.0960,1. Hover above tube,23.582282,44.472696,39177.258454,28169.007072,56361.596427,1.0000,13.9911
6.0980,1. Hover above tube,33.575760,10.226008,39266.200671,28174.951581,56383.478922,0.1000,11.9213
6.1000,1. Hover above tube,8.222089,36.158068,21786.063913,17509.824381,35027.870850,0.1000,14.0035
6.1020,1. Hover above tube,31.214089,50.074744,46962.481345,18615.216542,37261.647173,1.0000,15.7076
6.1040,1. Hover above tube,17.502826,57.554863,58868.720354,23849.226297,47715.955421,0.1000,14.9218
6.1060,1. Hover above tube,31.183284,50.124117,58883.487562,23846.460941,47724.105166,0.1000,14.9472
6.1080,1. Hover above tube,17.483471,57.508798,58858.290207,23821.678625,47660.840721,0.1000,16.0407
6.1100,1. Hover above tube,12.406008,60.368269,60800.818552,14954.143573,29920.693154,1.0000,13.4896
6.1120,1. Hover above tube,25.405066,26.036512,47091.944504,18740.352964,37506.110995,1.0000,12.6806
6.1140,1. Hover above tube,19.817039,20.324428,15389.334327,15121.756371,30263.329780,0.1000,14.5126
6.1160,1. Hover above tube,23.565413,44.510715,38919.577154,21544.579030,43112.723472,1.0000,13.6605
6.1180,1. Hover above tube,23.119243,41.777731,48989.671996,23204.289599,46431.698441,0.1000,16.3666
6.1200,1. Hover above tube,39.310630,34.194953,49069.073665,31068.584672,62176.479975,0.1000,13.1380
6.1220,1. Hover above tube,33.598940,10.165290,42648.230178,36428.136196,72889.871332,0.1000,12.1912
6.1240,1. Hover above tube,8.238729,36.083955,21789.346309,17520.348373,35048.935475,0.1000,15.1115
6.1260,1. Hover above tube,12.396230,60.319105,49234.654707,10042.157275,20096.710780,1.0000,13.6704
6.1280,1. Hover above tube,17.280445,57.546037,60769.260413,14825.791315,29668.863075,1.0000,17.1480
6.1300,1. Hover above tube,31.418467,49.990095,58813.932768,23843.473526,47718.365519,0.1000,13.2342
6.1320,1. Hover above tube,25.427833,25.965285,47424.277034,28402.912917,56831.253668,0.1000,12.5917
6.1340,1. Hover above tube,31.277501,49.973909,47376.570470,28340.219918,56711.717337,0.1000,18.4373
6.1360,1. Hover above tube,17.566510,57.698573,58913.105930,23925.874205,47869.314920,1.0000,13.2099
6.1380,1. Hover above tube,31.269708,50.026570,58937.369152,23933.796152,47898.862011,1.0000,17.4421
6.1400,1. Hover above tube,17.563744,57.665626,58919.512539,23921.217811,47859.999367,0.1000,14.1079
6.1420,1. Hover above tube,31.258905,50.079981,58944.291149,23928.465406,47888.189718,0.1000,16.6649
6.1440,1. Hover above tube,25.720975,26.059924,47539.447516,28472.251624,56970.224222,0.1000,12.5944
6.1460,1. Hover above tube,33.616667,10.103271,15188.864584,12927.350461,25888.317590,0.1000,12.9001
6.1480,1. Hover above tube,39.127755,34.199362,42564.954950,36350.202876,72739.533507,1.0000,16.5044
6.1500,1. Hover above tube,23.413295,41.823320,49128.245003,31125.275262,62273.963819,0.1000,13.9031
6.1520,1. Hover above tube,39.122070,34.247797,49147.324530,31131.054020,62301.230109,1.0000,15.6478
6.1540,1. Hover above tube,33.871558,10.174093,42703.318330,36472.681836,72979.235229,0.1000,12.6743
6.1560,1. Hover above tube,25.468296,25.964643,15199.297830,12986.185789,25997.839874,0.1000,13.3714
6.1580,1. Hover above tube,31.259038,50.112859,47438.867922,28349.803602,56730.866241,1.0000,16.7990
6.1600,1. Hover above tube,17.568982,57.714140,58981.168118,23915.689223,47848.947428,0.1000,14.2966
6.1620,1. Hover above tube,31.240884,50.165632,59002.845207,23919.286820,47869.814525,1.0000,16.0349
6.1640,1. Hover above tube,25.751743,26.101186,47593.660173,28474.546219,56974.844181,0.1000,12.3439
6.1660,1. Hover above tube,33.636598,10.115204,15217.732625,12951.006832,25935.650261,0.1000,13.0281
6.1680,1. Hover above tube,23.617745,44.445468,39235.429589,28210.798539,56445.214823,1.0000,15.3198
6.1700,1. Hover above tube,23.204473,41.958201,49073.665340,23279.292207,46581.788887,0.1000,14.7287
6.1720,1. Hover above tube,39.340968,34.133544,49150.616022,31128.304291,62295.949550,1.0000,14.5331
6.1740,1. Hover above tube,33.632799,10.271126,42688.027233,36464.578140,72962.789080,0.1000,12.1539
6.1760,1. Hover above tube,8.302307,36.257446,21818.262422,17527.854049,35064.010405,0.1000,13.5568
6.1780,1. Hover above tube,31.270217,50.144738,47072.784421,18697.726364,37426.722945,1.0000,16.3219
6.1800,1. Hover above tube,17.604001,57.717511,59009.989278,23940.476947,47898.557895,0.1000,14.4966
6.1820,1. Hover above tube,31.244577,50.198289,59029.001332,23940.413956,47912.072488,0.1000,15.5647
6.1840,1. Hover above tube,25.788138,26.085633,47612.127015,28490.104106,57005.996349,0.1000,12.1921
6.1860,1. Hover above tube,33.649312,10.088004,15202.038592,12927.541449,25888.732210,0.1000,13.2223
6.1880,1. Hover above tube,23.602934,44.477150,39235.803283,28206.218153,56436.039241,1.0000,14.8239
6.1900,1. Hover above tube,23.219740,41.941322,49079.378012,23274.490249,46572.200237,0.1000,14.8752
6.1920,1. Hover above tube,39.325075,34.173575,49159.583400,31125.954495,62291.234064,1.0000,14.0427
6.1940,1. Hover above tube,33.644406,10.250452,42690.935083,36459.895843,72953.436091,0.1000,11.9473
6.1960,1. Hover above tube,8.308692,36.237353,21809.920002,17519.451186,35047.211065,0.1000,13.8141
6.1980,1. Hover above tube,12.479160,60.368633,49350.953432,10125.982660,20264.444480,1.0000,14.8021
6.2000,1. Hover above tube,17.392420,57.801018,60941.082626,14926.609325,29870.611071,1.0000,15.6901
6.2020,1. Hover above tube,31.528462,50.057125,59012.035776,23970.430444,47972.389349,0.1000,14.1120
6.2040,1. Hover above tube,25.552543,26.128514,47587.184622,28522.882314,57071.317172,0.1000,12.2448
6.2060,1. Hover above tube,19.852211,20.343611,15423.093103,15148.954088,30317.760388,0.1000,13.4791
6.2080,1. Hover above tube,23.569178,44.480941,38927.893217,21566.756498,43157.082174,1.0000,14.4394
6.2100,1. Hover above tube,23.247867,41.899735,49059.933574,23265.187907,46553.623680,0.1000,15.0346
6.2120,1. Hover above tube,39.312959,34.182174,49153.845918,31134.447220,62308.207398,0.1000,13.6572
6.2140,1. Hover above tube,33.649597,10.194862,42675.351095,36453.545105,72940.739806,0.1000,11.8431
6.2160,1. Hover above tube,8.292222,36.172997,21774.075832,17480.510787,34969.313797,0.1000,14.0879
6.2180,1. Hover above tube,12.458558,60.369597,49317.057234,10110.395231,20233.249019,1.0000,14.4697
6.2200,1. Hover above tube,17.415852,57.743647,60913.932418,14923.503263,29864.422378,1.0000,15.8707
6.2220,1. Hover above tube,31.512992,50.060535,58990.250009,23974.608826,47980.730644,0.1000,13.7805
6.2240,1. Hover above tube,17.416406,57.686682,58962.958741,23963.825278,47945.066963,0.1000,16.9838
6.2260,1. Hover above tube,31.496504,50.087582,58973.666743,23967.981647,47967.459798,0.1000,13.3726
6.2280,1. Hover above tube,25.568328,26.018790,47550.348730,28511.194352,57047.957031,0.1000,12.4838
6.2300,1. Hover above tube,31.349767,50.075556,47502.832631,28446.337973,56924.025714,0.1000,18.5201
6.2320,1. Hover above tube,17.694222,57.840889,59072.139488,24040.920798,48099.535818,1.0000,13.1428
6.2340,1. Hover above tube,31.338123,50.132855,59097.410544,24047.193041,48125.724205,1.0000,17.5479
6.2360,1. Hover above tube,17.687602,57.808923,59079.223152,24031.705740,48081.099081,0.1000,14.0810
6.2380,1. Hover above tube,31.323508,50.190846,59104.998055,24037.312013,48105.947534,0.1000,16.7968
6.2400,1. Hover above tube,25.855706,26.124629,47669.539098,28570.895126,57167.645957,0.1000,12.5934
6.2420,1. Hover above tube,33.674161,10.104220,15208.276705,12930.050338,25893.774837,0.1000,13.0020
6.2440,1. Hover above tube,23.618176,44.418843,39234.765635,28229.911998,56483.442172,1.0000,15.8005
6.2460,1. Hover above tube,23.311543,42.024684,49115.604774,23332.804537,46688.920617,0.1000,14.6316
6.2480,1. Hover above tube,39.352193,34.113855,49208.468654,31192.650383,62424.652958,1.0000,15.0329
6.2500,1. Hover above tube,33.672090,10.258944,42702.016699,36492.023864,73017.719817,0.1000,12.5042
6.2520,1. Hover above tube,8.341407,36.294489,21806.442103,17493.416685,34995.174777,0.1000,13.2846
6.2540,1. Hover above tube,12.574053,60.352376,49385.394734,10198.206508,20408.987069,1.0000,15.8754
6.2560,1. Hover above tube,17.521517,57.947030,61031.918259,15045.824363,30109.170243,1.0000,15.1918
6.2580,1. Hover above tube,31.652924,50.046616,59132.956904,24119.572645,48270.798214,0.1000,15.2005
6.2600,1. Hover above tube,25.656494,26.188617,47676.467818,28644.459358,57314.575210,0.1000,12.4303
6.2620,1. Hover above tube,19.865438,20.340670,15443.307509,15164.137675,30348.140789,0.1000,13.1343
6.2640,1. Hover above tube,23.589845,44.402152,38902.295397,21584.609460,43192.808765,1.0000,15.2102
6.2660,1. Hover above tube,23.370943,41.997921,49102.144145,23341.128766,46705.628475,0.1000,14.6965
6.2680,1. Hover above tube,39.356643,34.105733,49217.836599,31225.936676,62491.229995,0.1000,14.4489
6.2700,1. Hover above tube,33.676737,10.187018,42684.660588,36493.457635,73020.592006,0.1000,12.2026
6.2720,1. Hover above tube,8.326048,36.236103,21757.965428,17430.509481,34869.345010,0.1000,13.4765
6.2740,1. Hover above tube,12.583837,60.358755,49360.542885,10199.408643,20411.401122,1.0000,15.3225
6.2760,1. Hover above tube,17.585773,57.929072,61035.265188,15077.978762,30173.543298,1.0000,15.3137
6.2780,1. Hover above tube,31.683484,50.058950,59153.074017,24172.071838,48375.827159,0.1000,14.6570
6.2800,1. Hover above tube,25.703635,26.137886,47684.118172,28678.344720,57382.393075,0.1000,12.2015
6.2820,1. Hover above tube,19.837227,20.284095,15404.603443,15123.651151,30267.139528,0.1000,13.3607
6.2840,1. Hover above tube,23.565751,44.409755,38868.876582,21559.321434,43142.208620,1.0000,14.6984
6.2860,1. Hover above tube,23.403646,41.969225,49093.540264,23339.111711,46701.627068,0.1000,14.8555
6.2880,1. Hover above tube,39.346090,34.120873,49220.966422,31236.474913,62512.295916,0.1000,13.9445
6.2900,1. Hover above tube,33.686683,10.142072,42676.284436,36490.265218,73014.217119,0.1000,12.0085
6.2920,1. Hover above tube,25.448274,25.979855,15037.568411,12781.228043,25587.904360,0.1000,14.5135
6.2940,1. Hover above tube,31.696719,50.036524,47538.544013,28558.833436,57149.363591,1.0000,14.8682
6.2960,1. Hover above tube,17.627422,57.891208,59136.986387,24189.159725,48395.946871,0.1000,15.5006
6.2980,1. Hover above tube,31.684397,50.068620,59150.783538,24194.866849,48421.418095,1.0000,14.2110
6.3000,1. Hover above tube,25.734118,26.086525,47676.537986,28689.135708,57404.005535,0.1000,12.0731
6.3020,1. Hover above tube,19.818516,20.240566,15372.556820,15091.272504,30202.363524,0.1000,13.6649
6.3040,1. Hover above tube,23.540055,44.428556,38847.944519,21538.377376,43100.294807,1.0000,14.2821
6.3060,1. Hover above tube,23.419606,41.933147,49082.371903,23328.233042,46679.885690,0.1000,15.0818
6.3080,1. Hover above tube,39.325661,34.145459,49215.973084,31232.992163,62505.309987,0.1000,13.5344
6.3100,1. Hover above tube,33.698638,10.108263,42669.911986,36483.227086,73000.152810,0.1000,11.9221
6.3120,1. Hover above tube,25.464548,25.932110,15015.003227,12761.013705,25547.491958,0.1000,14.7679
6.3140,1. Hover above tube,31.663510,50.056354,47522.857721,28548.079973,57127.823455,1.0000,14.4993
6.3160,1. Hover above tube,17.630803,57.841083,59118.263896,24170.316319,48358.263441,0.1000,15.7598
6.3180,1. Hover above tube,31.642906,50.089693,59129.340562,24171.935130,48375.513166,1.0000,13.8502
6.3200,1. Hover above tube,25.742003,26.049678,47659.721779,28667.634774,57361.011552,0.1000,12.0455
6.3220,1. Hover above tube,33.456035,10.001522,15023.668906,12702.052362,25437.560759,0.1000,14.2607
6.3240,1. Hover above tube,39.306375,34.138560,42529.789886,36355.305342,72749.917059,1.0000,13.9659
6.3260,1. Hover above tube,23.420113,41.889692,49191.972955,31214.960791,62453.341694,0.1000,15.3619
6.3280,1. Hover above tube,39.296224,34.178048,49203.097053,31216.756455,62472.809134,1.0000,13.2227
6.3300,1. Hover above tube,30.567383,19.673494,44067.302144,34880.290052,69791.147487,0.1000,12.6421
6.3320,1. Hover above tube,23.602362,44.324680,41706.214561,26759.451203,53542.504769,0.1000,15.6743
6.3340,1. Hover above tube,23.378773,42.049902,49096.822543,23353.408762,46730.196297,1.0000,14.1086
6.3360,1. Hover above tube,39.413680,34.022284,49226.601719,31258.849571,62557.112822,1.0000,14.7491
6.3380,1. Hover above tube,23.389319,41.998532,49206.787937,31258.475633,62540.340585,0.1000,15.2463
6.3400,1. Hover above tube,39.412617,34.048916,49221.403544,31266.344559,62572.101735,0.1000,14.0781
6.3420,1. Hover above tube,33.634248,10.136246,42662.033449,36500.150370,73033.934987,0.1000,12.3037
6.3440,1. Hover above tube,8.277565,36.184497,21703.365146,17362.096530,34732.470625,0.1000,13.7956
6.3460,1. Hover above tube,12.665934,60.300642,49309.837007,10214.270564,20441.207062,1.0000,14.9454
6.3480,1. Hover above tube,17.635846,57.923124,61020.439330,15144.570408,30306.776663,1.0000,15.7752
6.3500,1. Hover above tube,31.802541,49.994201,59159.363654,24267.037274,48565.877089,0.1000,14.3718
6.3520,1. Hover above tube,25.711192,26.080162,47673.462134,28742.834616,57511.380425,0.1000,12.2304
6.3540,1. Hover above tube,19.762420,20.230185,15341.966974,15060.320913,30140.404246,0.1000,13.7552
6.3560,1. Hover above tube,23.564635,44.348393,38797.129403,21516.696854,43056.958344,1.0000,14.2554
6.3580,1. Hover above tube,23.426850,41.960458,49068.464810,23351.883322,46727.193494,0.1000,15.3892
6.3600,1. Hover above tube,39.401779,34.052795,49218.354891,31279.583437,62598.568654,0.1000,13.5908
6.3620,1. Hover above tube,33.645852,10.082948,42649.172838,36497.543635,73028.733122,0.1000,12.1266
6.3640,1. Hover above tube,8.276161,36.133055,21675.921009,17329.670355,34667.616871,0.1000,14.0676
6.3660,1. Hover above tube,12.650965,60.307681,49287.413966,10209.145592,20430.942149,1.0000,14.4984
