t,lat_acc,jerk,lat_jerk,risk_rate
2.2260,0.558442,20571.625803,19207.188710,34573.498120
2.2280,0.466040,20569.797928,19204.528454,34568.617257
2.2300,0.477423,20574.534052,19211.157072,34580.560152
2.2320,0.105327,19881.283449,12388.274336,22298.999131
2.2340,0.509027,9667.972393,9602.604069,17285.196351
2.2360,0.595454,24187.368552,16375.764300,29476.971194
2.2380,0.577109,25323.046975,23456.806813,42222.829373
2.2400,0.448290,25326.558171,23463.531434,42234.804870
2.2420,0.470941,24201.317854,16392.193282,29506.418848
2.2440,0.122505,11871.958002,11799.423389,21239.084605
2.2460,0.795685,22085.570880,16034.149428,28862.264655
2.2480,0.170506,22896.604852,21796.484893,39233.843313
2.2500,0.650530,22901.380321,21803.078051,39246.191022
2.2520,0.387415,22099.409763,16045.702965,28882.652752
2.2540,0.473351,14095.730605,14018.332706,25233.472221
2.2560,0.650050,24572.199367,17439.027947,31390.900354
2.2580,0.471692,22727.425844,21162.421692,38092.830738
2.2600,0.165350,16418.834058,16116.402381,29009.689635
2.2620,0.506618,14633.363553,13737.185019,24727.439652
2.2640,0.401844,22850.228174,15845.299782,28521.941451
2.2660,0.581820,22723.890556,21161.400751,38091.103171
2.2680,0.250067,22726.508784,21166.587239,38100.107096
2.2700,0.500225,22860.555702,15856.787712,28542.718106
2.2720,0.163865,14058.424803,14057.044840,25302.844576
2.2740,0.662710,23840.974427,17651.332415,31773.061056
2.2760,0.327956,22898.941351,21803.199969,39246.087900
2.2780,0.554390,22901.207283,21807.086854,39253.310728
2.2800,0.484002,22900.149505,21804.092012,39247.849624
2.2820,0.586626,25267.027949,24022.157130,43240.469460
2.2840,0.101544,25819.202795,19543.173910,35177.814582
2.2860,0.476898,14072.408425,14070.817844,25327.949016
2.2880,0.563233,22858.491817,15864.237793,28556.191261
2.2900,0.347259,21401.763679,19811.484535,35661.019422
2.2920,0.391192,20238.323052,18626.926914,33528.859637
2.2940,0.432959,20186.838989,12167.277399,21901.532278
2.2960,0.063077,9733.554708,9717.876875,17492.241451
2.2980,0.666852,21835.711775,14438.037183,25989.133783
2.3000,0.200541,20584.950012,19226.472418,34607.850894
2.3020,0.516838,20588.790505,19231.819260,34617.791507
2.3040,0.179360,19695.070154,17153.487856,30876.457500
2.3060,0.548499,12256.968125,10075.148246,18135.815342
2.3080,0.154304,22089.987755,14176.334069,25517.555628
2.3100,0.347785,20189.943397,12175.615410,21916.455522
2.3120,0.033338,9278.512916,9274.028481,16693.284603
2.3140,0.688313,19893.226141,12426.197953,22367.844629
2.3160,0.185553,20586.323032,19230.553033,34615.181012
2.3180,0.538943,20588.894357,19234.201158,34622.101027
2.3200,0.354629,20586.913593,19230.661368,34615.545092
2.3220,0.421579,20591.648947,19237.084864,34627.174335
2.3240,0.168669,19907.805166,12442.494123,22396.658091
2.3260,0.376348,9733.322925,9668.933606,17404.456838
2.3280,0.451419,22096.137258,14182.172321,25528.361598
2.3300,0.458390,20247.145428,18635.576384,33544.495882
2.3320,0.285386,20251.689416,18642.204252,33556.253039
2.3340,0.418831,20199.563481,12188.923090,21940.480394
2.3360,0.095906,9761.840947,9746.367706,17543.557778
2.3380,0.711545,22865.174001,15528.438697,27951.901200
2.3400,0.168922,21862.555621,20440.434105,36792.950311
2.3420,0.480279,18749.394547,18024.727306,32444.989430
2.3440,0.224932,17660.636242,11555.569938,20800.250822
2.3460,0.384285,9744.247311,9679.819418,17424.059238
2.3480,0.505352,22103.936072,14194.535999,25550.670150
2.3500,0.443402,20253.203574,18642.896758,33557.657568
2.3520,0.334018,20256.436929,18647.713511,33566.218338
2.3540,0.545940,20254.519019,18644.395257,33560.457403
2.3560,0.177248,20259.823220,18651.971683,33573.726277
2.3580,0.386276,20211.241178,12208.476446,21975.643879
2.3600,0.194954,9780.278076,9764.902692,17577.019801
2.3620,0.455286,9777.610732,9761.590635,17571.318429
2.3640,0.377158,21467.671320,13994.855273,25191.116649
2.3660,0.559063,22760.086089,21205.741191,38170.893208
2.3680,0.249886,22760.650169,21208.259340,38175.116699
2.3700,0.412610,22900.234279,15917.731846,28652.329933
2.3720,0.249247,14122.633730,14121.372462,25418.719679
2.3740,0.577705,23871.172374,17709.237853,31877.205841
2.3760,0.398018,22935.293607,21849.676277,39329.815316
2.3780,0.474846,22937.784498,21854.294398,39338.204763
2.3800,0.212084,22134.555938,16119.972863,29016.163237
2.3820,0.448742,14166.234115,14088.460380,25359.677426
2.3840,0.678174,26539.810494,19374.330348,34874.472800
2.3860,0.527873,27670.122921,25820.041138,46476.601923
2.3880,0.509486,27671.797528,25823.884772,46483.502076
2.3900,0.639234,27670.247967,25819.411567,46475.580055
2.3920,0.359976,27674.157130,25824.900459,46485.180802
2.3940,0.497182,24626.368229,17515.647469,31528.662627
2.3960,0.140723,14133.991037,14132.809854,25439.198461
2.3980,0.692908,23874.157356,17718.669665,31894.298305
2.4000,0.274079,22943.440901,21859.384072,39347.165408
2.4020,0.563737,22947.467377,21865.334088,39358.165095
2.4040,0.297230,22140.673665,16131.435481,29036.881095
2.4060,0.448811,14181.515736,14103.342821,25386.465889
2.4080,0.343976,13845.186920,13829.325158,24893.129260
2.4100,0.572841,24825.477272,18082.150922,32548.444501
2.4120,0.507139,25916.819848,24306.508989,43752.223319
2.4140,0.437512,25918.883670,24310.744176,43759.777029
2.4160,0.659312,25917.033681,24307.428472,43754.030561
2.4180,0.334169,25920.506269,24312.394023,43762.643411
2.4200,0.144091,21858.917505,14508.239212,26114.974673
2.4220,0.346321,9769.299051,9702.547589,17464.931981
2.4240,0.403281,22122.546831,14206.739260,25572.533950
2.4260,0.456281,20255.636166,18641.347922,33554.882540
2.4280,0.246852,20258.191620,18645.355622,33561.886972
2.4300,0.347565,20227.890726,12214.246863,21985.991918
2.4320,0.158635,9808.487988,9794.595147,17630.429899
2.4340,0.553416,21849.274686,14509.117198,26116.964372
2.4360,0.326322,20615.385315,19279.951235,34704.238544
2.4380,0.424646,20618.400186,19284.689480,34712.865710
2.4400,0.484305,20617.058274,19281.612075,34707.386041
2.4420,0.463325,23119.018354,21655.149324,38979.732108
2.4440,0.069458,23906.734616,16665.582507,29998.117970
2.4460,0.326698,9814.685044,9800.421346,17641.085121
2.4480,0.542401,20229.425978,12211.202235,21980.706425
2.4500,0.382769,20261.020290,18640.856836,33553.925073
2.4520,0.369178,20264.795096,18645.937959,33563.057503
2.4540,0.440750,20242.579382,12220.215243,21996.828188
2.4560,0.047947,9819.636523,9806.340500,17651.460847
2.4580,0.463767,9346.172262,9340.839129,16813.974199
2.4600,0.277140,22136.207923,14210.565214,25579.294525
2.4620,0.576102,20258.015482,18638.490735,33549.859424
2.4640,0.128279,20259.379153,18641.589966,33554.990217
2.4660,0.354190,20243.012720,12222.895277,22001.565688
2.4680,0.247374,9816.744120,9803.666211,17646.846554
2.4700,0.681001,23990.123256,16765.449966,30178.490940
2.4720,0.199400,23248.594326,21782.448530,39208.606753
2.4740,0.531233,20626.323293,19298.410685,34737.670466
2.4760,0.369341,20624.984476,19295.590864,34732.432896
2.4780,0.413439,20628.840701,19301.188953,34742.553554
2.4800,0.154428,19904.527426,12510.114570,22518.360654
2.4820,0.379099,9783.608140,9713.755304,17485.138646
2.4840,0.481021,23319.303727,15788.322230,28419.461035
2.4860,0.468716,22771.676034,21201.616859,38163.379062
2.4880,0.340267,22772.702694,21204.353602,38168.176750
2.4900,0.416714,22949.362046,15942.269582,28696.501962
2.4920,0.219512,14169.576313,14168.900506,25504.240422
2.4940,0.615770,23870.405098,17758.450186,31965.826105
2.4960,0.348548,22967.671692,21901.734603,39423.470834
2.4980,0.505913,18804.597268,16569.536557,29825.671716
2.5000,0.305839,22941.948784,15932.279313,28678.408602
2.5020,0.507969,19916.835339,18137.102653,32647.292745
2.5040,0.632984,19917.450639,18141.498351,32655.330016
2.5060,0.044077,22949.232676,15944.845929,28700.766750
2.5080,0.636595,14168.639270,14167.942382,25502.932884
2.5100,0.323198,23869.902769,17756.086083,31961.278147
2.5120,0.703823,22963.437663,21896.164193,39413.799370
2.5140,0.170525,22965.615556,21900.114463,39420.376558
2.5160,0.511282,22128.150089,16161.435216,29091.094671
2.5180,0.227068,11983.638097,11907.335963,21433.431801
2.5200,0.588094,22143.045752,14209.491935,25577.673576
2.5220,0.380567,20254.456705,18629.682587,33533.809224
2.5240,0.614895,22894.403589,21142.136722,38056.460994
2.5260,0.540364,25606.683609,23726.060210,42707.448742
2.5280,0.496868,25610.612911,23732.410230,42718.835282
2.5300,0.017766,24259.455319,16450.340006,29610.629777
2.5320,0.379389,9798.109469,9725.936301,17507.064731
2.5340,0.499560,19896.259397,12518.379631,22533.582896
2.5360,0.445733,20639.484128,19315.451197,34768.257888
2.5380,0.330427,20643.259895,19320.797531,34777.765983
2.5400,0.394510,19909.213956,12532.148841,22558.262424
2.5420,0.102590,9799.842027,9729.107365,17512.495847
2.5440,0.585437,22149.128729,14209.529182,25577.737965
2.5460,0.257116,20260.212083,18633.501289,33540.559437
2.5480,0.596399,13653.956016,10533.817315,18961.467565
2.5500,0.328722,23991.707287,16786.443952,30215.927835
2.5520,0.239915,24002.774853,16798.396191,30237.353059
2.5540,0.171275,9840.637429,9827.793079,17690.198817
2.5560,0.544708,20246.089827,12211.302817,21980.889778
2.5580,0.297298,20254.290160,18626.407310,33527.830455
2.5600,0.389342,20254.459476,18627.492531,33529.875897
2.5620,0.447127,20253.259319,18624.440360,33524.439775
2.5640,0.266091,20255.661485,18628.453160,33531.481779
2.5660,0.217178,20255.488250,12219.344804,21995.037825
2.5680,0.269766,9838.502959,9826.356061,17687.710676
2.5700,0.448760,21842.617447,14538.153642,26169.125316
2.5720,0.412870,20633.192024,19310.665135,34759.610112
2.5740,0.315911,20635.834577,19315.014881,34767.342697
2.5760,0.211848,19904.081613,12531.449957,22556.821770
2.5780,0.279626,9797.978953,9726.751359,17508.432072
2.5800,0.668176,24252.164011,16438.298028,29589.604627
2.5820,0.404972,25608.018446,23723.405543,42702.534949
2.5840,0.498184,25609.841301,23727.358717,42709.743874
2.5860,0.250234,24079.321808,18518.011735,33332.671357
2.5880,0.160133,10672.315796,10598.578538,19077.601502
2.5900,0.558163,19891.391016,12515.080328,22527.702753
2.5920,0.308624,20635.569216,19312.046863,34761.992977
2.5940,0.413180,20638.259023,19316.155214,34769.492565
2.5960,0.252919,19901.995507,12525.365121,22545.910137
2.5980,0.289625,9795.678321,9724.192178,17503.835545
2.6000,0.574887,23329.639626,15789.195316,28421.126457
2.6020,0.374873,22775.135554,21199.140314,38158.827438
2.6040,0.429966,22775.398995,21201.356214,38162.871152
2.6060,0.402279,22962.083348,15948.886546,28708.398061
2.6080,0.252447,14183.808395,14183.234783,25530.075056
2.6100,0.336163,14332.394855,14301.157376,25742.419439
2.6120,0.553060,22193.901651,15680.378750,28225.234809
2.6140,0.409595,22767.478414,21190.375807,38143.086046
2.6160,0.403197,22766.590990,21190.726276,38143.710494
2.6180,0.525003,22766.054476,21187.815915,38138.593650
2.6200,0.289439,22767.432222,21191.065204,38144.206806
2.6220,0.359488,22957.325797,15938.028063,28688.810001
2.6240,0.291381,14175.601983,14175.062292,25515.403506
2.6260,0.536627,23862.200375,17759.645772,31967.899017
2.6280,0.429697,22967.009583,21902.717566,39425.321315
2.6300,0.579721,25328.580934,24115.816985,43409.050293
2.6320,0.240801,25837.437749,19644.426205,35360.207971
2.6340,0.381723,14176.730172,14176.104049,25517.369012
2.6360,0.662598,22951.618330,15927.262902,28669.735822
2.6380,0.278773,21883.258499,20277.368296,36499.541706
2.6400,0.468203,20646.246884,19013.444186,34224.667738
2.6420,0.462001,20262.520088,12202.693630,21965.310534
2.6440,0.116458,9826.551999,9815.055758,17667.216823
2.6460,0.703371,21828.614259,14521.248782,26138.951180
2.6480,0.173763,20632.806504,19307.525509,34753.719679
2.6500,0.536822,20633.885161,19309.777542,34758.136396
2.6520,0.107725,19458.259103,16160.392882,29088.814912
2.6540,0.414078,11365.008612,9763.813928,17575.279148
2.6560,0.512708,24248.165998,16401.605194,29523.402056
2.6580,0.360774,24255.915385,16408.480883,29535.626363
2.6600,0.136200,9765.990379,9690.920758,17443.793564
2.6620,0.765051,19867.419734,12480.494963,22465.655985
2.6640,0.116959,20628.444023,19300.616526,34741.226705
2.6660,0.592469,20627.893424,19300.681841,34741.819783
2.6680,0.279354,20627.486504,19298.170295,34736.985886
2.6700,0.445611,20629.108517,19301.026191,34742.292754
2.6720,0.255966,19873.068378,12481.818585,22467.529419
2.6740,0.313866,9750.324325,9676.123560,17417.336275
2.6760,0.575340,23322.688351,15738.040321,28329.047917
2.6780,0.384291,22752.276189,21151.719111,38073.478690
2.6800,0.622486,25144.451570,23393.521559,42108.961292
2.6820,0.420139,26578.389735,19329.005486,34792.630015
2.6840,0.287806,14176.204407,14088.630438,25359.822595
2.6860,0.830534,22085.043301,16111.345785,29001.252947
2.6880,0.234940,22955.158670,21879.628755,39383.566698
2.6900,0.655354,22956.154404,21881.948255,39388.162213
2.6920,0.508465,22086.828510,16107.815557,28994.576467
2.6940,0.155591,10008.947155,9895.445342,17811.957205
2.6960,0.888186,22496.771018,14324.483318,25784.958157
2.6980,0.057768,22747.326358,21136.072561,38044.988378
2.7000,0.728693,22745.616516,21135.982172,38045.496602
2.7020,0.451138,22949.148226,15876.714259,28578.536805
2.7040,0.480860,14130.279001,14129.837574,25434.188494
2.7060,0.089354,11934.938782,11931.123555,21476.111752
2.7080,0.754418,20236.118758,12107.692627,21794.601146
2.7100,0.137181,20218.242301,18541.310004,33374.495189
2.7120,0.596347,20215.090883,18538.740933,33370.330026
2.7140,0.367168,20238.236817,12103.929587,21787.440424
2.7160,0.362713,9753.395831,9742.136746,17536.208855
2.7180,0.635662,21798.140934,14440.888397,25994.234778
2.7200,0.374621,20609.010740,19257.282218,34663.482612
2.7220,0.676342,23229.738459,21741.919039,39136.130612
2.7240,0.464721,23954.471308,16695.999125,30053.263146
2.7260,0.288505,9741.048552,9729.152566,17512.763124
2.7280,0.875471,20220.159447,12060.306017,21709.426301
2.7300,0.111144,20203.363616,18511.347503,33320.536649
2.7320,0.682986,20199.800903,18508.055629,33315.183118
2.7340,0.559691,20220.138832,12051.431893,21693.137098
2.7360,0.327441,9710.721850,9699.349923,17459.157302
2.7380,0.813477,21781.313185,14392.892413,25908.019820
2.7400,0.236505,20591.561470,19225.020983,34605.274273
2.7420,0.618882,20587.979061,19221.831208,34599.915057
2.7440,0.542632,19828.952817,12353.259774,22236.410226
2.7460,0.269119,9627.401992,9551.779185,17193.471652
2.7480,1.000009,24197.105876,16241.156006,29235.080821
2.7500,0.275925,22844.490437,21006.825477,37812.561783
2.7520,0.788305,20182.614404,18472.497409,33251.283642
2.7540,0.710320,20200.921550,11992.800987,21587.752097
2.7560,0.388643,9660.171866,9648.582583,17367.837292
2.7580,0.950285,21762.827541,14334.615725,25803.258591
2.7600,0.211596,20573.638500,19187.361043,34537.461473
2.7620,0.745734,20569.392574,19183.093424,34530.313897
2.7640,0.626848,19810.086322,12288.191671,22119.371855
2.7660,0.390324,9572.836523,9496.970022,17094.936364
2.7680,1.090893,24176.618391,16183.649504,29131.659999
2.7700,0.248463,25545.429465,23562.088179,42412.007185
2.7720,0.877278,25541.061512,23556.998560,42403.474685
2.7740,0.819835,22074.301427,13925.071598,25065.948712
2.7760,0.536278,11764.318502,11760.543052,21169.513772
2.7780,0.318552,13649.138673,13630.376522,24534.996292
2.7800,0.759938,24546.034366,17223.797255,31003.594997
2.7820,0.280926,22647.157983,20966.834379,37740.582807
2.7840,0.581639,22639.400734,20959.586285,37727.836952
2.7860,0.536007,22834.237531,15626.006816,28127.348275
2.7880,0.432234,13611.655299,13592.301756,24466.575393
2.7900,0.977996,21956.989108,15831.108692,28496.973641
2.7920,0.282749,22829.421944,21681.642769,39027.239733
2.7940,0.778576,22821.420080,21673.680999,39013.404375
2.7960,0.654629,21960.090896,15826.225119,28487.859843
2.7980,0.458010,13909.349216,13821.416522,24879.007749
2.8000,0.887200,24507.539068,17139.533708,30852.047874
2.8020,0.341696,22608.589492,20902.523588,37624.884155
2.8040,0.688354,22600.171960,20894.347328,37610.513544
2.8060,0.673933,22794.164732,15538.755107,27970.433126
2.8080,0.326205,13842.918971,13842.374936,24916.601089
2.8100,1.098582,25268.422542,18686.421391,33636.657085
2.8120,0.277336,23720.463684,22220.191064,39996.621252
2.8140,0.881199,20490.150724,19041.937900,34276.369419
2.8160,0.738741,19867.366688,12321.253717,22178.995432
2.8180,0.508681,9704.188824,9625.640741,17326.662015
2.8200,0.975650,21992.937116,13713.850164,24685.905944
2.8220,0.331499,20087.134401,18282.475603,32908.787585
2.8240,0.759329,20078.023791,18272.239090,32890.789692
2.8260,0.335855,19325.582626,15962.590145,28732.998116
2.8280,0.767450,19318.924505,15953.684259,28717.399117
2.8300,0.739089,20088.821494,11657.942836,20985.036194
2.8320,0.598557,9038.158581,9030.253747,16255.055300
2.8340,0.406955,9452.999068,9374.124995,16873.831946
2.8360,0.883145,23116.990426,15218.227085,27393.691898
2.8380,0.285949,22533.493304,20771.862903,37389.639175
2.8400,0.687026,22521.039587,20758.747026,37366.431672
2.8420,0.638809,22714.830522,15355.559950,27640.646720
2.8440,0.347041,13687.850154,13687.245134,24637.388282
2.8460,1.095021,25569.872634,19086.392924,34356.602285
2.8480,0.243523,27623.415163,26101.856402,46983.585047
2.8500,0.888769,27613.319477,26091.907616,46966.322477
2.8520,0.556316,25560.277016,19063.779104,34315.358704
2.8540,0.556484,13648.829401,13648.118161,24567.169173
2.8560,1.008373,22678.144925,15268.393741,27484.117106
2.8580,0.388887,22483.007995,20684.125766,37231.815265
2.8600,0.794419,22471.371749,20671.657453,37209.777834
2.8620,0.772655,22663.140697,15235.207677,27424.146473
2.8640,0.424770,13590.062040,13589.431211,24461.400949
2.8660,1.006274,23537.865329,17069.588511,30726.265594
2.8680,0.252377,22652.599627,21403.641384,38526.806869
2.8700,1.011377,25050.708748,23645.756930,42563.373851
2.8720,0.652283,25508.891024,18951.542221,34113.428282
2.8740,0.668801,13547.265761,13546.508604,24384.384288
2.8760,1.108280,22626.261108,15144.438146,27261.096943
2.8780,0.436985,22050.902155,20180.386749,36325.133133
2.8800,0.893533,22038.112158,20166.653279,36300.869436
2.8820,0.851211,22609.753945,15109.339358,27197.662055
2.8840,0.519541,13483.296438,13482.617486,24269.231016
2.8860,1.042665,22416.045785,15240.748387,27434.389762
2.8880,0.319483,20357.166306,18774.411460,33794.260111
2.8900,1.043046,23018.068802,21299.166372,38339.542516
2.8920,0.731184,23699.548254,15995.917641,28793.382938
2.8940,0.666885,9037.549887,9023.421689,16242.825927
2.8960,0.373056,9003.706170,8990.139759,16182.624622
2.8980,0.919177,21514.750470,13629.586960,24534.175704
2.9000,0.199612,20326.529861,18719.391436,33695.104196
2.9020,0.709263,20311.517512,18702.507774,33665.223256
2.9040,0.618937,19540.138361,11501.038048,20702.487424
2.9060,0.382549,8851.614592,8768.452731,15783.597464
2.9080,1.093937,23910.602167,15454.545598,27819.276014
2.9100,0.221072,25362.151332,23130.515561,41635.149082
2.9120,0.874547,25347.794150,23113.201175,41604.636662
2.9140,0.829269,21787.409563,13118.447046,23614.033952
2.9160,0.501503,8867.336990,8853.275709,15936.397779
2.9180,1.041343,20624.470561,12052.117036,21694.852007
2.9200,0.402245,19317.320346,17554.959973,31599.330195
2.9220,0.814393,20260.553258,18601.441958,33483.409917
2.9240,0.782992,19491.096801,11336.335161,20406.186283
2.9260,0.453235,8706.335539,8622.636126,15521.198263
2.9280,1.232955,23854.364865,15310.533066,27560.192474
2.9300,0.218840,25327.054816,23046.797551,41484.454431
2.9320,1.004862,25312.289548,23029.925609,41454.870959
2.9340,0.080286,25319.667856,23028.679218,41451.702879
2.9360,0.796330,25307.065510,23013.292871,41424.723498
2.9380,0.710679,21720.047210,12932.483274,23279.180573
2.9400,0.454929,8740.988568,8725.523610,15706.397426
2.9420,0.186863,8160.761669,8153.945475,14677.288718
2.9440,0.775449,22810.638767,14457.951315,26025.087816
2.9460,0.590700,22127.118000,14968.569216,26944.015288
2.9480,0.440287,12896.932420,12870.474197,23167.293842
2.9500,1.079841,25257.348690,18389.093754,33101.448598
2.9520,0.436906,24821.886910,23242.127038,41836.265575
2.9540,0.855093,22344.798666,20920.652667,37658.029893
2.9560,0.819616,21467.246929,14754.059439,26558.126607
2.9580,0.527973,12973.681336,12880.339770,23185.139560
2.9600,1.049373,24028.556106,16073.726695,28933.757424
2.9620,0.328101,22145.100651,20104.296653,36188.062076
2.9640,0.833669,22125.441472,20082.313811,36148.998529
2.9660,0.218361,22129.422931,20077.736236,36140.143585
2.9680,0.640660,22111.883167,20058.608819,36106.136534
2.9700,0.585647,22280.813423,14391.171039,25904.693516
2.9720,0.356746,12870.728591,12869.485888,23165.431345
2.9740,1.065960,25168.393933,18187.558113,32738.670565
2.9760,0.358724,24737.208057,23095.262814,41571.831788
2.9780,0.844271,22248.962802,20763.281257,37374.750534
2.9800,0.772418,21375.004346,14536.366749,26166.232566
2.9820,0.541569,12790.381249,12696.617280,22854.452673
2.9840,0.281914,12424.238299,12405.287240,22329.798947
2.9860,0.752157,22097.619824,14423.551231,25963.144374
2.9880,0.214369,20077.506935,18230.802310,32815.658527
2.9900,0.551135,20058.179418,18208.793878,32776.380115
2.9920,0.519473,19304.621084,10714.925419,19287.385228
2.9940,0.476117,7651.788185,7645.321482,13762.054785
2.9960,0.995297,19646.233562,10314.580995,18567.241088
2.9980,0.260141,19667.026618,17429.079769,31372.603725
3.0000,0.774274,19646.613153,17405.214830,31330.160968
3.0020,0.734817,19621.442021,10258.439296,18465.925549
3.0040,0.453422,8161.464705,8142.855399,14657.593140
3.0060,0.996195,21227.705905,12733.055928,22920.496865
3.0080,0.244730,20015.773064,18106.287505,32591.562239
3.0100,0.775962,19995.004138,18081.598208,32547.652736
3.0120,0.145692,20003.253757,18080.861024,32545.695536
3.0140,0.574650,19984.718750,18059.222641,32507.175404
3.0160,0.515227,19237.883353,10479.179584,18863.038479
3.0180,0.311750,7939.511346,7850.861817,14131.863020
3.0200,0.236633,7935.216106,7844.818505,14120.909942
3.0220,0.796327,19220.970635,10407.321204,18733.974495
3.0240,0.108552,19965.111120,18006.334713,32411.511036
3.0260,0.596295,19943.659008,17981.305862,32366.946847
3.0280,0.524062,19200.041279,10355.070953,18639.651778
3.0300,0.343753,7824.686975,7735.279164,13923.846249
3.0320,0.801436,21417.566671,12089.155957,21761.282159
3.0340,0.212570,19561.019500,17213.108856,30983.808511
3.0360,0.594012,19539.823954,17188.994904,30940.784840
3.0380,0.607984,19503.768647,9899.339116,17819.418393
3.0400,0.527585,7203.120294,7196.508911,12954.243625
3.0420,1.090708,19164.224069,10200.592058,18362.156412
3.0440,0.293206,19904.079404,17879.734402,32183.815131
3.0460,0.232185,13104.487212,9833.007028,17699.644834
3.0480,0.636601,22404.047934,13480.294067,24265.165921
3.0500,0.256420,21666.714986,19214.930653,34587.131595
3.0520,0.487513,21642.743957,19188.065804,34539.005959
3.0540,0.477773,21898.327547,13558.258290,24405.342694
3.0560,0.267615,12147.073068,12144.970468,21861.214457
3.0580,0.970709,24821.623937,17422.304044,31361.117988
3.0600,0.235472,27008.030666,24986.683740,44976.266204
3.0620,0.768929,26985.310818,24962.193417,44932.717079
3.0640,0.497098,24794.331428,17371.966994,31270.037687
3.0660,0.525149,12074.031544,12071.592112,21729.390951
3.0680,0.982622,21838.186794,13407.439646,24134.373984
3.0700,0.345566,21686.977699,19329.521626,34793.484494
3.0720,0.192908,14868.979379,12750.940663,22951.886102
3.0740,0.601804,22735.497709,15269.022926,27484.843071
3.0760,0.300190,21802.893085,20046.286585,36083.616044
3.0780,0.442890,21778.230809,20019.353301,36035.278833
3.0800,0.365795,20923.888723,13522.170295,24340.272326
3.0820,0.314057,11892.839491,11794.958831,21231.239953
3.0840,0.870019,25416.692634,16831.626230,30297.797233
3.0860,0.278451,26566.586343,23874.714517,42974.764582
3.0880,0.683374,26542.769567,23849.393474,42929.591627
3.0900,0.492581,25384.495473,16777.627904,30200.222808
3.0920,0.432352,11812.526671,11713.001538,21083.835120
3.0940,0.332666,11773.658078,11675.335007,21015.935679
3.0960,0.715396,23408.627458,14747.880416,26546.900145
3.0980,0.282621,21551.265883,19110.895265,34399.894099
3.1000,0.527710,21524.365666,19081.060818,34346.437182
3.1020,0.355506,21531.602902,19078.969503,34342.500611
3.1040,0.363663,21506.776480,19051.982782,34293.932670
3.1060,0.368698,20967.559881,11871.439680,21368.960122
3.1080,0.276037,10364.868088,10361.280418,18650.580790
3.1100,0.863416,23738.957807,15447.540473,27806.436267
3.1120,0.287086,25295.111305,22820.102909,41076.472323
3.1140,0.102159,15497.032847,13988.141612,25178.757060
3.1160,0.493948,19239.461260,9066.603798,16320.380785
3.1180,0.449162,19224.820790,9051.826531,16293.736918
3.1200,0.280534,7079.138166,7051.857742,12693.624469
3.1220,0.756944,20885.012983,11638.469862,20950.002695
3.1240,0.190230,19637.526858,17354.702114,31238.654036
3.1260,0.559131,19610.777401,17323.522968,31182.900473
3.1280,0.270275,19623.659168,17327.386248,31189.565522
3.1300,0.377517,19599.104932,17299.325247,31139.162961
3.1320,0.395208,18892.338494,9265.251355,16677.847647
3.1340,0.179607,6815.071145,6717.689865,12092.021364
3.1360,0.200983,6818.829354,6719.423291,12095.162907
3.1380,0.711239,18879.765743,9190.225711,16543.117519
3.1400,0.145595,19583.392064,17249.302534,31048.890156
3.1420,0.520728,19556.056328,17217.214246,30991.506371
3.1440,0.274783,19569.417986,17221.203494,30998.441072
3.1460,0.347672,19544.217553,17192.177730,30946.267586
3.1480,0.344254,18845.166289,9092.785387,16367.357950
3.1500,0.182925,6655.262842,6556.620128,11802.099155
3.1520,0.651597,21003.382424,10950.354216,19711.289186
3.1540,0.158853,19188.483043,16474.269147,29653.843317
3.1560,0.308354,11416.243437,8298.197108,14937.063149
3.1580,0.525834,22964.610975,13817.319909,24871.701671
3.1600,0.478248,25174.880820,22558.272337,40605.368454
3.1620,0.365872,25150.403210,22531.511609,40557.086768
3.1640,0.133919,22944.753726,13778.103872,24800.720889
3.1660,0.219415,6677.793009,6644.447935,11960.225698
3.1680,0.715050,20083.190570,10325.888993,18587.315237
3.1700,0.176988,21205.578207,18558.121851,33404.796320
3.1720,0.539968,21176.884528,18526.218394,33347.733076
3.1740,0.293328,21185.760500,18527.458545,33349.718709
3.1760,0.506424,14058.085419,11923.485536,21462.780389
3.1780,0.231791,22250.562938,14195.801623,25552.674712
3.1800,0.266904,20445.002800,12437.326814,22387.455169
3.1820,0.221560,10914.742204,10813.097071,19463.796288
3.1840,0.526648,22967.912181,13847.430331,24925.901244
3.1860,0.311898,21129.424878,18441.553906,33195.108929
3.1880,0.373274,21102.224347,18412.124926,33142.198140
3.1900,0.447196,21111.047047,18414.792487,33147.073672
3.1920,0.619841,13941.459028,11799.635251,21239.963293
3.1940,0.317450,24216.264063,16112.442986,29002.714824
3.1960,0.545305,23795.114488,21552.424646,38794.909667
3.1980,0.233505,21171.177136,19077.790685,34340.256738
3.2000,0.206891,20355.491262,12232.632113,22018.944695
3.2020,0.263457,10730.895362,10628.517640,19131.595209
3.2040,0.468656,22875.098851,13659.047171,24586.753564
3.2060,0.362462,21040.069438,18303.312080,32946.324207
3.2080,0.494102,13828.744353,11682.859282,21029.640809
3.2100,0.123908,21253.385615,12232.520251,22018.660359
3.2120,0.633110,19361.574131,16815.306851,30268.185442
3.2140,0.072624,19337.408306,16788.807169,30219.925529
3.2160,0.140536,18670.071516,8442.053912,15195.837577
3.2180,0.204195,6034.976552,5930.325220,10674.789592
3.2200,0.596928,22920.543633,12934.175627,23282.113056
3.2220,0.370533,24701.001046,21655.099453,38979.549550
