trial_index,condition,liquid_tau,use_wrist_pid,avg_ee_speed,max_ee_speed,avg_pos_error,max_pos_error,avg_tube_tilt_error_deg,max_tube_tilt_error_deg,avg_mix_angle_deg,max_mix_angle_deg,integrated_mix_score,sim_time_s
69,pid_no_lqr,0.7755102040816326,1,0.3920629402135214,1.350680866951818,0.0805221135616075,0.31669277748107916,9.753433486430488,16.502601443457436,9.753433486430488,16.502601443457436,51.71270434505445,5.301999999999638
70,pid_no_lqr,0.8163265306122449,1,0.39288526745939584,1.340544592125713,0.08109671613165012,0.32260302896012816,9.769719100946096,16.240485808256935,9.769719100946096,16.240485808256935,51.79905067321621,5.301999999999638
71,pid_no_lqr,0.8571428571428571,1,0.3859693879596349,1.346361412921834,0.07847386734434751,0.2907942484072692,9.94319375521244,17.111721997112305,9.94319375521244,17.111721997112305,52.71881329013635,5.301999999999638
72,pid_no_lqr,0.8979591836734694,1,0.4241902602061111,1.5159873775325838,0.08348553249252304,0.3367906995536764,10.104278795744635,20.2755435005296,10.104278795744635,20.2755435005296,53.572886175038064,5.301999999999638
73,pid_no_lqr,0.9387755102040817,1,0.3843268524970902,1.3775041550411475,0.07693989159980402,0.2978993013036141,9.968079451822467,17.539704195411066,9.968079451822467,17.539704195411066,52.85075725356272,5.301999999999638
74,pid_no_lqr,0.9795918367346939,1,0.3884064171313976,1.3832595961794223,0.07533112819545076,0.3141613504396364,10.097835155354568,19.629406974527836,10.097835155354568,19.629406974527836,53.53872199368992,5.301999999999638
75,pid_no_lqr,1.0204081632653061,1,0.406375136567143,1.3346468334516177,0.08174778010629935,0.32974540805028385,10.247861855146569,22.53346767751181,10.247861855146569,22.53346767751181,54.33416355598711,5.301999999999638
76,pid_no_lqr,1.0612244897959184,1,0.3980445922466424,1.3566865649851794,0.08015827918006854,0.3313888103061779,10.223576653113764,21.621637667659556,10.223576653113764,21.621637667659556,54.205403414809176,5.301999999999638
77,pid_no_lqr,1.1020408163265305,1,0.403504792843188,1.3835404279577992,0.07947139567370812,0.3208237252717032,10.044287334634314,18.38976486498661,10.044287334634314,18.38976486498661,53.25481144823114,5.301999999999638
78,pid_no_lqr,1.1428571428571428,1,0.3854336332673642,1.3354380028640724,0.07493562682890599,0.3026759497061574,9.824337365355143,16.19819163858954,9.824337365355143,16.19819163858954,52.088636711112976,5.301999999999638
79,pid_no_lqr,1.183673469387755,1,0.407838759774835,1.355014684354308,0.0817963691601013,0.34239185903360086,10.157578998852692,20.95278435519459,10.157578998852692,20.95278435519459,53.85548385191697,5.301999999999638
80,pid_no_lqr,1.2244897959183674,1,0.39710946560209126,1.3539187655684795,0.08393692592310804,0.3351633549462764,10.172721289539423,19.667363336225407,10.172721289539423,19.667363336225407,53.935768277138024,5.301999999999638
81,pid_no_lqr,1.2653061224489797,1,0.4195254977833163,1.409722018311285,0.08579844509153088,0.34404932806368055,9.917410763952638,16.19765521806692,9.917410763952638,16.19765521806692,52.582111870476886,5.301999999999638
82,pid_no_lqr,1.3061224489795917,1,0.411374407024149,1.540366722250835,0.0762377671507494,0.3055710368199587,9.817250307908438,16.156668265286097,9.817250307908438,16.156668265286097,52.051061132530535,5.301999999999638
83,pid_no_lqr,1.346938775510204,1,0.3819415500968116,1.3297065075029448,0.07710815544450635,0.30171802588005187,9.629648754235998,16.09435342424065,9.629648754235998,16.09435342424065,51.056397694959266,5.301999999999638
84,pid_no_lqr,1.3877551020408163,1,0.39918980371753243,1.473935078993076,0.0781050383590324,0.3294148645197472,9.81726134292813,15.970694715378617,9.81726134292813,15.970694715378617,52.051119640204945,5.301999999999638
85,pid_no_lqr,1.4285714285714286,1,0.40777560675677704,1.4334042580659299,0.08294348743129691,0.3422399975809688,9.976205613400394,16.543762318364205,9.976205613400394,16.543762318364205,52.89384216224889,5.301999999999638
86,pid_no_lqr,1.469387755102041,1,0.4043777513217597,1.33655921568608,0.08131888582035342,0.3372890376886462,9.811065352362336,16.13886419070865,9.811065352362336,16.13886419070865,52.01826849822511,5.301999999999638
87,pid_no_lqr,1.510204081632653,1,0.4041491487145166,1.335571844859216,0.08100377308529702,0.33242087180090385,9.901538741764124,15.860236712954158,9.901538741764124,15.860236712954158,52.49795840883339,5.301999999999638
88,pid_no_lqr,1.5510204081632653,1,0.40002422453919795,1.3480052540619039,0.0812626752013522,0.328565081916708,9.829496188368191,16.320606204266973,9.829496188368191,16.320606204266973,52.11598879072815,5.301999999999638
89,pid_no_lqr,1.5918367346938775,1,0.39236581775546636,1.3490557463639827,0.07784787986562336,0.3071832832608584,9.906292072532425,16.5028711196036,9.906292072532425,16.5028711196036,52.52316056856692,5.301999999999638
90,pid_no_lqr,1.6326530612244898,1,0.3889055114250774,1.340841121945076,0.08039928554343251,0.3130016082084517,9.738421147992815,16.28381000583091,9.738421147992815,16.28381000583091,51.63310892665791,5.301999999999638
91,pid_no_lqr,1.6734693877551021,1,0.38674401852367185,1.3564916327073786,0.07585165548576209,0.3011201618239825,9.896505596482426,16.31063610942415,9.896505596482426,16.31063610942415,52.47127267254982,5.301999999999638
92,pid_no_lqr,1.7142857142857142,1,0.4101211610154085,1.3880600259983844,0.08258677206111133,0.34498232977159876,10.349209878719265,24.080873302359976,10.349209878719265,24.080873302359976,54.87151077696954,5.301999999999638
93,pid_no_lqr,1.7551020408163265,1,0.39184041194764196,1.3465178910692146,0.08100582529702255,0.3307457458501388,9.698287384091229,16.1245211731445,9.698287384091229,16.1245211731445,51.42031971045169,5.301999999999638
94,pid_no_lqr,1.7959183673469388,1,0.39672603964540354,1.3540792824109724,0.07947186627109397,0.31604665456020387,10.030628952536226,17.87925462500051,10.030628952536226,17.87925462500051,53.18239470634707,5.301999999999638
95,pid_no_lqr,1.836734693877551,1,0.3868051444926006,1.3540651126184367,0.07661462855636463,0.3133967700528354,10.011409365418842,20.53516234347644,10.011409365418842,20.53516234347644,53.0804924554507,5.301999999999638
96,pid_no_lqr,1.8775510204081634,1,0.39825449533766466,1.3369931052640402,0.08452829796984714,0.33729569268168064,10.154926095047154,18.059841943684933,10.154926095047154,18.059841943684933,53.84141815594001,5.301999999999638
97,pid_no_lqr,1.9183673469387754,1,0.4094966896184112,1.3222844926439088,0.08208127513738904,0.35304000705824845,10.047746275288572,18.04782889314711,10.047746275288572,18.04782889314711,53.27315075158001,5.301999999999638
98,pid_no_lqr,1.9591836734693877,1,0.3824013227489483,1.345610748548194,0.07672028593818875,0.30128685716980275,10.049070885976459,18.164821358199056,10.049070885976459,18.164821358199056,53.28017383744719,5.301999999999638
99,pid_no_lqr,2.0,1,0.3973602780235009,1.3258403914975043,0.08379096611942649,0.3307006390512998,10.04935899964464,16.914087318023874,10.04935899964464,16.914087318023874,53.28170141611589,5.301999999999638
